Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_On_Foot_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Bicycle_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Bus_Minibus_Coach_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Train_Dart_Luas_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Motorcycle_Scooter_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Car_Driver_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Car_Passenger_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Van_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Other_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Soft_Modes_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Public_Transport_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Private_Transport_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Total_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Before_0630_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0630_0700_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0701_0730_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0731_8000_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0801_0830_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0831_0900_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0901_0930_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_After_0930_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Not_Stated_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Total_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Under_15_mins_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Quarter_To_Under_Half_Hour_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Half_Hour_To_Under_Three_Quarter_Hours_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Three_Quarter_Hours_To_Under_One_Hour_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_One_Hour_To_Under_One_Hour_Thirty_Mins_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_One_And_Half_Hours_And_Over_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Not_Stated_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Total_2011
10704,47185002,A047185002,18023,023 Kilbrittain,Cork County,South-West,SE,Southern,23,0,29,0,0,64,25,4,18,23,29,93,163,7,7,12,29,30,22,32,9,4,152,50,49,30,11,5,3,4,152
10705,47186001,A047186001,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,2,0,34,0,0,70,24,7,17,2,34,101,154,1,5,15,16,19,62,9,11,1,139,49,33,32,10,12,2,1,139
10706,47186002,A047186002,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,7,0,21,0,0,87,55,13,16,7,21,155,199,7,16,8,16,38,62,30,7,3,187,93,37,29,10,11,1,6,187
10707,47186003,A047186003,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,12,1,4,0,1,66,33,4,7,13,4,104,128,7,4,8,12,26,38,19,7,3,124,68,15,22,10,6,0,3,124
10708,47186004,A047186004,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,10,0,5,0,0,70,24,3,13,10,5,97,125,3,8,14,15,20,38,8,6,7,119,41,30,27,9,3,0,9,119
10709,47186005,A047186005,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,6,2,6,0,0,79,52,10,17,8,6,141,172,9,7,13,24,36,39,23,7,0,158,65,35,37,5,7,1,8,158
10710,47186006,A047186006,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,6,1,11,0,0,67,43,5,26,7,11,115,159,2,14,12,16,23,45,15,6,7,140,49,35,32,6,9,1,8,140
10711,47186007,A047186007,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,26,0,3,0,0,73,21,8,2,26,3,102,133,15,16,9,17,20,32,14,10,0,133,51,34,25,8,5,1,9,133
10712,47186008,A047186008,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,14,1,2,0,1,73,29,8,12,15,2,111,140,2,9,13,16,22,28,24,11,7,132,65,21,21,11,3,3,8,132
10713,47186009,A047186009,18024,024 Kilbrogan,Cork County,South-West,SE,Southern,12,0,7,0,0,48,18,2,7,12,7,68,94,8,9,10,5,16,27,6,6,7,94,38,17,23,4,2,0,10,94
10768,47187001,A047187001,18041,041 Kilcaskan,Cork County,South-West,SE,Southern,4,2,15,0,0,20,5,5,9,6,15,30,60,2,4,1,9,11,10,10,6,0,53,16,16,9,3,4,2,3,53
10771,47187005,A047187005,18041,041 Kilcaskan,Cork County,South-West,SE,Southern,2,0,11,0,0,49,17,9,10,2,11,75,98,1,7,2,21,18,23,9,6,6,93,23,28,19,4,6,4,9,93
10772,47187006,A047187006,18041,041 Kilcaskan,Cork County,South-West,SE,Southern,2,0,10,0,0,23,4,6,11,2,10,33,56,2,1,7,7,14,11,1,2,5,50,9,10,13,5,2,4,7,50
10773,47187007,A047187007,18041,041 Kilcaskan,Cork County,South-West,SE,Southern,8,0,8,0,0,26,14,6,11,8,8,46,73,1,5,5,11,11,9,12,10,5,69,22,22,11,5,2,0,7,69
10796,47188003,A047188003,18051,051 Kilcatherine,Cork County,South-West,SE,Southern,1,0,18,0,0,11,1,8,3,1,18,20,42,1,0,2,6,12,17,2,1,0,41,11,22,4,0,2,1,1,41
10797,47188004,A047188004,18051,051 Kilcatherine,Cork County,South-West,SE,Southern,6,0,29,0,0,25,8,15,11,6,29,48,94,1,0,6,18,20,28,9,1,3,86,16,41,21,0,1,2,5,86
10798,47188005,A047188005,18051,051 Kilcatherine,Cork County,South-West,SE,Southern,2,1,30,0,0,35,16,15,13,3,30,66,112,3,3,5,14,16,30,22,7,6,106,58,27,11,1,2,1,6,106
10799,47188006,A047188006,18051,051 Kilcatherine,Cork County,South-West,SE,Southern,4,3,7,0,0,33,15,10,11,7,7,58,83,5,1,3,12,15,5,20,10,6,77,43,16,3,3,2,2,8,77
10800,47188007,A047188007,18051,051 Kilcatherine,Cork County,South-West,SE,Southern,5,2,6,0,0,24,5,9,10,7,6,38,61,2,3,0,6,10,14,13,3,4,55,23,20,2,1,2,3,4,55
12075,47189001,A047189001,18316,316 Kilcoe,Cork County,South-West,SE,Southern,6,1,22,0,0,38,21,15,20,7,22,74,123,3,3,3,22,22,33,12,6,4,108,30,48,13,4,5,3,5,108
11438,47190001,A047190001,18136,136 Kilcor,Cork County,South-West,SE,Southern,9,0,29,1,0,107,36,14,39,9,30,157,235,16,17,29,42,25,29,29,9,8,204,53,47,52,29,10,0,13,204
11952,47191001,A047191001,18273,273 Kilcorney,Cork County,South-West,SE,Southern,17,0,13,1,0,86,28,5,41,17,14,119,191,7,15,11,27,20,33,29,7,17,166,54,41,23,12,14,6,16,166
12094,47192001,A047192001,18322,322 Kilcronat,Cork County,South-West,SE,Southern,1,0,33,1,0,50,12,5,14,1,34,67,116,5,8,18,12,14,35,1,7,2,102,15,31,25,21,8,1,1,102
11670,47193001,A047193001,18211,211 Kilcullen,Cork County,South-West,SE,Southern,12,0,27,1,0,77,23,17,18,12,28,117,175,3,10,27,44,33,12,21,10,2,162,31,35,69,18,2,1,6,162
11671,47193002,A047193002,18211,211 Kilcullen,Cork County,South-West,SE,Southern,4,0,27,0,0,92,39,11,23,4,27,142,196,2,8,19,40,57,26,17,4,8,181,26,51,70,13,6,2,13,181
11672,47193003,A047193003,18211,211 Kilcullen,Cork County,South-West,SE,Southern,3,0,28,0,0,72,32,23,21,3,28,127,179,3,10,19,31,30,40,15,10,9,167,31,32,66,22,4,1,11,167
11439,47194001,A047194001,18137,137 Kilcummer,Cork County,South-West,SE,Southern,7,1,12,1,0,57,32,10,19,8,13,99,139,5,8,10,20,29,20,22,5,5,124,43,36,23,8,7,0,7,124
11440,47195001,A047195001,18138,138 Kildinan,Cork County,South-West,SE,Southern,9,0,46,0,1,96,31,6,28,9,46,134,217,8,13,23,45,42,45,6,6,9,197,28,68,57,17,13,1,13,197
11441,47195002,A047195002,18138,138 Kildinan,Cork County,South-West,SE,Southern,8,1,31,0,0,82,14,15,32,9,31,111,183,7,14,26,39,21,35,3,5,11,161,23,43,60,11,8,0,16,161
11965,47196001,A047196001,18280,280 Kildorrery,Cork County,South-West,SE,Southern,8,0,18,0,0,63,10,8,19,8,18,81,126,5,9,12,25,20,22,11,5,3,112,37,28,14,15,12,1,5,112
11966,47196002,A047196002,18280,280 Kildorrery,Cork County,South-West,SE,Southern,22,0,12,1,1,80,10,7,4,22,13,98,137,11,18,16,15,18,31,13,11,4,137,32,46,19,22,12,1,5,137
11967,47196003,A047196003,18280,280 Kildorrery,Cork County,South-West,SE,Southern,3,0,27,0,0,75,8,9,16,3,27,92,138,11,16,17,24,16,22,14,6,3,129,28,36,21,7,17,6,14,129
12030,47197001,A047197001,18301,301 Kilfaughnabeg,Cork County,South-West,SE,Southern,5,1,10,0,0,42,20,10,13,6,10,72,101,1,6,6,5,29,24,8,9,5,93,26,33,17,2,5,2,8,93
11968,47198001,A047198001,18281,281 Kilgullane,Cork County,South-West,SE,Southern,4,0,0,0,0,34,28,4,9,4,0,66,79,5,9,13,6,14,10,11,1,4,73,32,15,6,5,7,1,7,73
10843,47199001,A047199001,18064,064 Kilkerranmore,Cork County,South-West,SE,Southern,17,0,4,0,1,77,45,12,21,17,4,135,177,9,7,11,22,25,52,20,12,1,159,88,37,10,7,10,1,6,159
10844,47199002,A047199002,18064,064 Kilkerranmore,Cork County,South-West,SE,Southern,6,0,4,0,1,67,45,10,14,6,4,123,147,4,6,6,13,29,52,14,10,3,137,75,31,13,6,5,1,6,137
10801,47200001,A047200001,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,6,1,11,0,0,27,12,11,6,7,11,50,74,2,1,3,4,14,26,4,11,5,70,40,17,2,2,1,1,7,70
10802,47200002,A047200002,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,3,0,7,0,0,36,25,16,8,3,7,77,95,7,2,3,8,10,36,18,6,1,91,69,11,3,0,1,5,2,91
10803,47200003,A047200003,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,35,2,1,0,0,44,16,8,10,37,1,68,116,3,6,4,16,9,28,24,14,9,113,75,15,6,4,1,1,11,113
10804,47200004,A047200004,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,6,1,1,0,0,41,39,15,3,7,1,95,106,6,1,4,9,10,42,19,9,5,105,72,13,3,6,2,4,5,105
10806,47200006,A047200006,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,3,0,2,0,0,35,27,9,3,3,2,71,79,3,8,5,10,15,11,16,8,1,77,50,11,2,6,0,5,3,77
10807,47200007,A047200007,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,33,0,1,0,1,30,13,8,6,33,1,52,92,3,4,1,7,12,33,15,8,6,89,60,11,3,2,1,5,7,89
10808,47200008,A047200008,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,22,1,1,1,0,20,8,4,2,23,2,32,59,3,0,1,10,8,8,16,8,4,58,38,10,4,0,1,2,3,58
10809,47200009,A047200009,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,26,0,4,0,0,20,8,1,9,26,4,29,68,3,1,3,3,9,17,16,7,2,61,45,9,1,1,1,1,3,61
10810,47200010,A047200010,18052,052 Killaconenagh,Cork County,South-West,SE,Southern,36,1,0,0,0,25,6,4,21,37,0,35,93,5,1,1,7,5,17,23,11,10,80,54,10,3,0,0,1,12,80
11442,47201001,A047201001,18139,139 Killathy,Cork County,South-West,SE,Southern,7,0,30,0,0,44,14,4,24,7,30,62,123,7,7,3,11,27,27,13,4,7,106,30,43,13,5,6,2,7,106
11443,47201002,A047201002,18139,139 Killathy,Cork County,South-West,SE,Southern,2,1,10,0,1,45,21,10,27,3,10,77,117,1,3,15,13,27,14,12,3,7,95,39,19,12,6,11,1,7,95
12095,47202001,A047202001,18323,323 Killeagh,Cork County,South-West,SE,Southern,24,0,17,0,0,64,27,11,8,24,17,102,151,9,11,13,28,29,29,17,6,6,148,43,41,35,13,7,1,8,148
12096,47202002,A047202002,18323,323 Killeagh,Cork County,South-West,SE,Southern,8,0,7,0,0,52,34,10,9,8,7,96,120,4,10,12,13,21,16,28,7,2,113,51,25,16,10,7,0,4,113
12097,47202003,A047202003,18323,323 Killeagh,Cork County,South-West,SE,Southern,26,0,22,1,1,110,47,17,16,26,23,175,240,13,15,24,37,47,33,44,12,6,231,71,61,49,25,12,3,10,231
12098,47202004,A047202004,18323,323 Killeagh,Cork County,South-West,SE,Southern,9,0,12,0,0,90,37,15,23,9,12,142,186,11,15,17,22,38,24,28,9,6,170,52,41,38,20,11,1,7,170
12099,47202005,A047202005,18323,323 Killeagh,Cork County,South-West,SE,Southern,27,0,8,0,1,64,23,10,14,27,8,98,147,8,13,14,15,32,21,18,12,6,139,37,41,34,10,6,2,9,139
11191,47203001,A047203001,18093,093 Killeagh,Cork County,South-West,SE,Southern,5,0,21,0,1,85,46,6,28,5,21,138,192,10,9,16,20,42,30,31,6,11,175,47,46,51,8,7,2,14,175
11192,47203002,A047203002,18093,093 Killeagh,Cork County,South-West,SE,Southern,4,1,24,0,0,108,56,14,17,5,24,178,224,5,9,30,33,48,49,22,8,7,211,57,83,40,11,3,1,16,211
12033,47204001,A047204001,18302,302 Killeenleagh,Cork County,South-West,SE,Southern,8,0,26,0,0,41,21,9,23,8,26,71,128,2,8,4,15,37,22,13,6,9,116,40,44,15,2,3,2,10,116
12034,47204002,A047204002,18302,302 Killeenleagh,Cork County,South-West,SE,Southern,7,0,4,0,1,31,25,13,17,7,4,70,98,1,5,6,10,10,30,16,5,5,88,43,23,9,2,5,0,6,88
12101,47205002,A047205002,18324,324 Kilmacdonogh,Cork County,South-West,SE,Southern,5,0,40,0,1,80,23,10,19,5,40,114,178,14,9,22,25,39,22,20,8,12,171,38,46,44,19,8,1,15,171
12102,47205004,A047205004,18324,324 Kilmacdonogh,Cork County,South-West,SE,Southern,5,0,18,1,0,46,11,11,9,5,19,68,101,10,9,5,15,15,15,16,8,3,96,20,25,35,7,3,3,3,96
12103,47205005,A047205005,18324,324 Kilmacdonogh,Cork County,South-West,SE,Southern,3,0,47,0,0,58,8,18,11,3,47,84,145,4,14,13,26,17,33,14,9,5,135,19,42,37,23,5,3,6,135
11745,47206001,A047206001,18232,232 Kilmaclenine,Cork County,South-West,SE,Southern,19,0,8,1,2,63,31,8,11,19,9,104,143,6,8,20,23,22,11,30,12,7,139,46,44,12,13,13,2,9,139
11746,47206002,A047206002,18232,232 Kilmaclenine,Cork County,South-West,SE,Southern,4,0,6,1,0,60,48,9,23,4,7,117,151,4,7,8,24,24,43,10,10,8,138,62,28,12,7,14,4,11,138
11747,47206003,A047206003,18232,232 Kilmaclenine,Cork County,South-West,SE,Southern,11,2,8,4,0,86,40,9,16,13,12,135,176,7,7,19,23,37,25,34,7,5,164,62,40,22,17,11,4,8,164
10845,47207001,A047207001,18065,065 Kilmaloda East,Cork County,South-West,SE,Southern,20,1,31,1,1,88,45,12,22,21,32,146,221,12,13,17,21,55,42,33,5,3,201,83,58,23,16,13,2,6,201
10846,47208001,A047208001,18066,066 Kilmaloda West,Cork County,South-West,SE,Southern,9,1,30,0,0,49,32,5,19,10,30,86,145,3,7,5,9,19,68,8,8,2,129,51,42,16,9,6,0,5,129
11514,47209001,A047209001,18164,164 Kilmeen,Cork County,South-West,SE,Southern,7,0,19,0,0,55,54,17,31,7,19,126,183,4,10,17,21,31,28,37,7,10,165,72,32,18,10,10,5,18,165
11570,47210001,A047210001,18187,187 Kilmonoge,Cork County,South-West,SE,Southern,4,1,37,1,0,88,34,13,21,5,38,135,199,3,10,18,30,45,48,19,6,3,182,43,53,62,10,5,2,7,182
11571,47210002,A047210002,18187,187 Kilmonoge,Cork County,South-West,SE,Southern,4,0,8,0,0,99,43,5,6,4,8,147,165,10,17,27,25,34,8,28,11,1,161,46,50,47,8,6,0,4,161
11572,47210003,A047210003,18187,187 Kilmonoge,Cork County,South-West,SE,Southern,6,0,14,0,0,77,15,6,10,6,14,98,128,6,5,18,25,18,20,20,7,3,122,21,42,38,7,7,2,5,122
11573,47210004,A047210004,18187,187 Kilmonoge,Cork County,South-West,SE,Southern,2,1,30,1,1,139,65,13,21,3,31,218,273,13,15,36,58,45,31,45,13,5,261,61,83,79,20,6,1,11,261
10847,47211001,A047211001,18067,067 Kilmoylerane,Cork County,South-West,SE,Southern,15,0,21,0,0,81,40,13,35,15,21,134,205,6,8,9,15,40,51,24,16,9,178,60,57,20,13,8,1,19,178
10848,47212001,A047212001,18068,068 Kilnagross,Cork County,South-West,SE,Southern,12,1,44,0,0,81,21,13,24,13,44,115,196,2,8,10,33,36,63,7,14,4,177,74,51,21,10,8,2,11,177
10849,47212002,A047212002,18068,068 Kilnagross,Cork County,South-West,SE,Southern,9,1,3,0,1,95,41,18,24,10,3,155,192,8,11,9,22,25,72,16,10,2,175,88,32,9,12,18,3,13,175
10812,47213002,A047213002,18053,053 Kilnamanagh,Cork County,South-West,SE,Southern,11,2,19,0,0,44,9,8,14,13,19,61,107,5,5,4,9,20,28,17,4,8,100,41,32,9,0,4,4,10,100
11673,47214001,A047214001,18212,212 Cill na Martra,Cork County,South-West,SE,Southern,7,0,16,0,0,66,31,13,13,7,16,110,146,6,12,16,22,14,46,14,7,2,139,47,43,22,12,8,2,5,139
11674,47214002,A047214002,18212,212 Cill na Martra,Cork County,South-West,SE,Southern,4,0,23,0,0,53,24,10,19,4,23,87,133,3,7,11,26,19,17,21,11,1,116,32,35,20,19,6,1,3,116
11675,47214003,A047214003,18212,212 Cill na Martra,Cork County,South-West,SE,Southern,5,0,37,0,0,72,19,15,18,5,37,106,166,8,10,13,31,35,27,16,12,3,155,56,44,27,9,14,1,4,155
11574,47215001,A047215001,18188,188 Kilpatrick,Cork County,South-West,SE,Southern,6,1,16,0,1,90,47,5,18,7,16,143,184,6,9,14,37,37,26,24,12,8,173,42,64,41,11,3,1,11,173
11575,47215002,A047215002,18188,188 Kilpatrick,Cork County,South-West,SE,Southern,14,0,17,0,0,74,27,9,13,14,17,110,154,9,6,21,21,41,18,21,3,7,147,43,46,40,9,0,2,7,147
11969,47216001,A047216001,18282,282 Kilphelan,Cork County,South-West,SE,Southern,5,0,9,0,0,80,63,15,14,5,9,158,186,4,8,10,22,39,63,19,8,4,177,107,34,13,7,7,1,8,177
11970,47216002,A047216002,18282,282 Kilphelan,Cork County,South-West,SE,Southern,6,0,10,0,1,48,35,11,22,6,10,95,133,3,11,6,19,21,31,16,7,6,120,47,29,11,12,10,1,10,120
11748,47217001,A047217001,18233,233 Kilshannig,Cork County,South-West,SE,Southern,4,1,33,1,1,64,22,10,26,5,34,97,162,5,12,13,37,23,32,6,9,7,144,22,55,29,13,16,1,8,144
11749,47217002,A047217002,18233,233 Kilshannig,Cork County,South-West,SE,Southern,7,3,29,0,1,64,37,7,18,10,29,109,166,10,12,11,39,17,25,26,5,11,156,43,39,30,13,15,1,15,156
11750,47217003,A047217003,18233,233 Kilshannig,Cork County,South-West,SE,Southern,7,3,22,2,0,66,52,11,16,10,24,129,179,10,4,20,24,37,35,29,6,7,172,54,55,24,16,11,2,10,172
11751,47217004,A047217004,18233,233 Kilshannig,Cork County,South-West,SE,Southern,5,1,13,0,0,64,43,6,15,6,13,113,147,4,8,10,27,21,30,24,10,7,141,59,35,22,12,4,2,7,141
11444,47218001,A047218001,18140,140 Kilworth,Cork County,South-West,SE,Southern,11,1,16,0,0,96,39,8,5,12,16,143,176,6,10,17,28,46,24,28,8,6,173,74,34,31,16,8,3,7,173
11445,47218002,A047218002,18140,140 Kilworth,Cork County,South-West,SE,Southern,13,0,13,0,0,85,28,13,6,13,13,126,158,9,16,17,26,30,22,21,9,7,157,58,33,30,23,6,0,7,157
11446,47218003,A047218003,18140,140 Kilworth,Cork County,South-West,SE,Southern,14,0,7,0,1,48,16,9,11,14,7,74,106,4,5,13,14,18,16,20,6,7,103,53,16,18,4,3,2,7,103
11447,47218004,A047218004,18140,140 Kilworth,Cork County,South-West,SE,Southern,11,0,7,0,1,72,20,5,3,11,7,98,119,9,12,10,14,32,13,20,6,1,117,36,21,32,13,9,3,3,117
11448,47218005,A047218005,18140,140 Kilworth,Cork County,South-West,SE,Southern,11,0,4,0,0,68,10,6,2,11,4,84,101,4,8,11,16,21,16,9,13,2,100,36,19,20,13,8,0,4,100
11449,47218006,A047218006,18140,140 Kilworth,Cork County,South-West,SE,Southern,3,1,26,0,1,77,31,13,13,4,26,122,165,10,14,16,21,23,34,29,4,6,157,56,44,23,14,10,2,8,157
11450,47218007,A047218007,18140,140 Kilworth,Cork County,South-West,SE,Southern,4,1,5,0,0,70,42,7,10,5,5,119,139,10,9,10,23,35,11,24,10,5,137,51,30,15,25,5,1,10,137
11544,47219001,A047219001,18177,177 Williamstown,Cork County,South-West,SE,Southern,20,0,19,0,0,69,15,20,9,20,19,104,152,8,7,15,22,26,18,30,15,7,148,49,34,31,11,8,5,10,148
11545,47219002,A047219002,18177,177 Williamstown,Cork County,South-West,SE,Southern,9,0,17,0,1,59,29,8,27,9,17,97,150,5,7,15,21,19,18,36,6,11,138,60,30,17,7,6,5,13,138
11378,47220001,A047220001,18117,117 Kinneigh,Cork County,South-West,SE,Southern,7,0,21,0,0,56,15,9,26,7,21,80,134,7,7,8,16,20,36,9,8,3,114,43,29,20,9,8,0,5,114
11379,47220002,A047220002,18117,117 Kinneigh,Cork County,South-West,SE,Southern,5,0,8,0,0,54,25,9,24,5,8,88,125,4,9,11,26,17,10,20,4,7,108,27,23,19,20,8,0,11,108
11576,47221001,A047221001,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,9,0,28,1,0,78,47,14,27,9,29,139,204,5,3,16,35,34,47,34,3,10,187,67,48,43,7,2,4,16,187
11577,47221002,A047221002,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,4,1,2,0,1,58,34,5,14,5,2,98,119,8,3,14,14,22,29,9,7,4,110,55,19,25,2,2,0,7,110
11578,47221003,A047221003,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,1,0,7,0,1,78,68,7,16,1,7,154,178,4,10,17,20,24,72,7,8,5,167,82,30,33,8,4,3,7,167
11579,47221004,A047221004,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,1,1,7,0,1,55,13,6,15,2,7,75,99,6,8,11,17,14,16,9,7,2,90,30,14,24,7,7,4,4,90
11581,47221007,A047221007,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,7,1,4,0,0,47,17,7,16,8,4,71,99,3,9,12,17,10,23,2,6,8,90,28,12,28,8,2,1,11,90
11582,47221008,A047221008,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,22,2,2,0,0,63,20,5,15,24,2,88,129,4,4,10,25,10,38,7,16,5,119,56,14,31,8,3,2,5,119
11583,47221009,A047221009,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,10,1,1,0,0,57,9,1,10,11,1,67,89,3,9,13,9,12,16,7,10,2,81,32,11,24,5,0,3,6,81
11584,47221010,A047221010,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,31,1,3,0,1,54,32,6,8,32,3,93,136,3,7,12,13,21,60,6,6,3,131,68,24,25,6,1,1,6,131
11585,47221011,A047221011,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,5,1,6,0,1,71,34,13,12,6,6,119,143,3,10,9,20,27,40,7,13,4,133,59,25,29,5,9,0,6,133
11586,47221012,A047221012,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,6,0,1,1,1,73,40,5,17,6,2,119,144,5,2,15,13,40,41,3,13,6,138,50,27,32,11,8,2,8,138
11587,47221013,A047221013,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,7,0,15,0,1,123,59,9,19,7,15,192,233,10,12,17,50,42,64,12,7,8,222,103,29,56,11,8,4,11,222
11588,47221014,A047221014,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,41,0,13,0,2,84,62,5,14,41,13,153,221,1,9,12,27,34,89,15,20,2,209,133,21,30,14,6,2,3,209
11589,47221015,A047221015,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,34,3,2,0,2,49,16,2,5,37,2,69,113,2,3,8,15,16,38,9,16,4,111,65,21,13,4,2,1,5,111
11590,47221016,A047221016,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,44,2,4,0,0,106,27,6,6,46,4,139,195,5,18,22,33,36,52,9,14,5,194,92,37,35,16,6,2,6,194
11591,47221017,A047221017,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,30,1,2,0,0,109,44,2,4,31,2,155,192,11,10,18,24,28,66,11,21,2,191,99,31,46,7,3,2,3,191
11592,47221018,A047221018,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,23,2,3,0,0,73,15,5,5,25,3,93,126,6,12,16,19,19,27,5,17,3,124,48,30,22,12,4,4,4,124
11593,47221019,A047221019,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,45,1,6,0,2,90,19,8,4,46,6,119,175,3,17,14,31,25,39,12,26,4,171,78,33,36,15,4,0,5,171
11594,47221020,A047221020,18189,189 Kinsale Rural,Cork County,South-West,SE,Southern,14,6,11,0,0,65,43,3,11,20,11,111,153,5,8,11,21,19,65,5,9,1,144,77,26,29,8,1,0,3,144
10518,47222001,A047222001,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,20,1,5,2,0,57,23,4,10,21,7,84,122,5,12,13,15,15,29,8,12,9,118,48,25,20,5,4,4,12,118
10519,47222002,A047222002,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,27,2,5,0,2,32,5,4,7,29,5,43,84,4,5,8,10,11,11,4,22,5,80,36,14,17,2,2,1,8,80
10520,47222003,A047222003,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,40,1,4,0,0,29,7,4,10,41,4,40,95,4,8,8,7,11,26,3,18,8,93,54,12,11,2,2,1,11,93
10521,47222004,A047222004,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,26,1,2,1,0,20,16,3,1,27,3,39,70,2,6,1,5,17,23,10,3,3,70,33,18,10,4,1,1,3,70
10522,47222005,A047222005,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,24,0,5,0,0,41,17,2,15,24,5,60,104,3,5,13,10,15,20,8,15,6,95,38,23,21,3,0,2,8,95
10523,47222006,A047222006,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,23,0,2,0,1,58,41,8,6,23,2,108,139,2,10,12,8,38,45,4,10,7,136,61,24,29,10,2,0,10,136
10524,47222007,A047222007,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,29,0,1,0,0,50,13,1,4,29,1,64,98,5,7,11,9,9,29,9,14,2,95,51,9,27,6,0,0,2,95
10525,47222008,A047222008,18004,004 Kinsale Urban,Cork County,South-West,SE,Southern,36,0,1,0,0,26,10,1,7,36,1,37,81,5,8,3,7,13,19,4,15,3,77,51,7,11,1,3,0,4,77
